tick,agent_id,x,y,active_agents,messages_sent
205,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
205,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
206,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
206,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
206,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
206,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
207,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
207,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
207,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
207,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
208,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
208,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
208,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
208,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
209,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
209,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
209,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
209,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
210,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
210,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
210,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
210,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
211,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
211,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
211,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
211,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
212,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
212,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
212,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
212,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
213,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
213,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
213,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
213,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
214,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
214,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
214,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
214,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
215,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
215,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
215,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
215,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
216,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
216,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
216,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
216,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
217,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
217,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
217,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
217,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
218,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
218,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
218,b081f9c5-f7c9-4596-becd-caecde91fc90,5,0,1,0
218,a4784c74-1bd0-4d3a-916f-dc84ba709e93,7,6,1,0
219,1d415d81-8a9b-4885-a995-e330934cdc88,7,4,1,0
219,e7e0e9d2-f913-483c-948e-67eb33115c2d,3,9,1,0
