tick,agent_id,x,y,active_agents,messages_sent
63,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
64,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
64,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
64,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
64,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
65,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
65,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
65,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
65,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
66,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
66,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
66,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
66,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
67,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
67,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
67,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
67,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
68,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
68,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
68,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
68,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
69,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
69,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
69,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
69,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
70,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
70,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
70,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
70,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
71,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
71,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
71,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
71,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
72,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
72,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
72,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
72,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
73,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
73,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
73,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
73,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
74,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
74,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
74,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
74,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
75,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
75,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
75,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
75,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
76,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
76,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
76,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
76,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
77,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
77,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
77,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
77,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
78,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
78,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
78,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
78,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
79,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
79,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
79,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
79,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
80,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
80,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
80,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
80,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
81,d5a99904-c873-46e6-885e-29de74e8ebce,8,6,0,0
81,c30934bb-afd1-4315-af9a-d637b360f172,3,9,0,0
81,a53e249c-18a8-45cc-b7d8-c97451c96907,5,0,0,0
81,a253830f-6a4a-4cd0-9a80-36992613fca9,8,6,0,0
